X,Y,FID,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE
10228405.6594657,2945508.16445828,1330,2321,Shillong,IND-MGH,Meghalaya,IN,India,Provincial capital,143229,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
10159762.1681659,2731088.06790598,1331,2322,Agartala,IND-TRP,Tripura,IN,India,Provincial capital,400004,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
10064077.0475115,2718099.61243234,1332,2323,Dhaka,BGD-DAK,Dhaka,BG,Bangladesh,National and provincial capital,8906035,1,"5,000,000 and greater",0,1,UN_Data_2010_2020
10060388.1492118,2596141.28705925,1333,2324,Barisal,BGD-BRS,Barisal,BG,Bangladesh,Provincial capital,339308,4,"250,000 to 499,999",0,1,UN_Data_2010_2020
11632886.7108961,5380719.5218348,1334,2325,Dalandzadgad,MNG-OMN,Omnogovi,MG,Mongolia,Provincial capital,0,0, ,0,0, 
12258168.1901596,5603434.89701941,1335,2326,Saynshand,MNG-DRG,Dornogovi,MG,Mongolia,Provincial capital,0,0, ,0,0, 
12428709.4168328,4984945.43683954,1336,2327,Huhot,CHN-NMN,Nei Mongol,CH,China,Provincial capital,2010000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
11829143.0858936,4645750.8344926,1337,2328,Yinchuan,CHN-NNG,Ningxia,CH,China,Provincial capital,1700000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
11328427.8043365,4389739.63441204,1338,2329,Xining,CHN-QNG,Qinghai,CH,China,Provincial capital,1628000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
11532699.1775782,4316181.71710852,1339,2330,Lanzhou,CHN-GAN,Gansu,CH,China,Provincial capital,3267000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
12507995.8335422,4119307.85639264,1340,2331,Luoyang,CHN-HEN,Henan,CH,China,Other,1982000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
12120840.1274887,4064535.0923873,1341,2332,Xi'an,CHN-SHA,Shaanxi,CH,China,Other,6303000,1,"5,000,000 and greater",0,0,UN_Habitat_2020
12223770.7963872,4962174.05055092,1342,2333,Baotou,CHN-NMN,Nei Mongol,CH,China,Other,2319000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
11585130.3174001,3589966.36141473,1343,2334,Chengdu,CHN-SCH,Sichuan,CH,China,Provincial capital,9074000,1,"5,000,000 and greater",0,0,UN_Habitat_2020
11858052.2005547,3445081.99599921,1344,2335,Chongqing,CHN-SCH,Sichuan,CH,China,Other,12479000,1,"5,000,000 and greater",0,0,UN_Habitat_2020
11877790.1616541,3070099.32206967,1345,2336,Guiyang,CHN-GUI,Guizhou,CH,China,Provincial capital,3226000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
11432734.047714,2882009.63572199,1346,2337,Kunming,CHN-YNN,Yunnan,CH,China,Provincial capital,4371000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
12055455.7227286,2612439.68814539,1347,2338,Nanning,CHN-GNG,Guangxi,CH,China,Provincial capital,2632000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
11681126.0254999,2611875.48131079,1348,2339,Ha Giang,VNM-HGN,Ha Giang,VM,Vietnam,Provincial capital,0,0, ,0,1, 
11829700.1353454,2591435.13555824,1349,2340,Cao Bang,VNM-CBA,Cao Bang,VM,Vietnam,Provincial capital,0,0, ,0,1, 
11571661.101503,2571663.05151784,1350,2341,Lao Cai,VNM-LCA,Lao Cai,VM,Vietnam,Provincial capital,0,0, ,0,1, 
13536249.6384569,4726216.48541669,1351,2342,Dalian,CHN-LNN,Liaoning,CH,China,Other,4067000,2,"1,000,000 to 4,999,999",60250,0,UN_Habitat_2020
13406666.0718923,4321054.17692154,1352,2343,Qingdao,CHN-SHD,Shandong,CH,China,Other,4935000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
13280860.5639616,3007877.51009948,1353,2344,Fuzhou,CHN-FUJ,Fujian,CH,China,Provincial capital,3830000,2,"1,000,000 to 4,999,999",59860,0,UN_Habitat_2020
13526066.5703662,2880055.62790549,1354,2345,Taipei,CHN-TWN,Taiwan,CH,China,Provincial capital,3001000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
13432954.2780012,2770921.42630382,1355,2346,T'aichung,CHN-TWN,Taiwan,CH,China,Other,1404000,2,"1,000,000 to 4,999,999",57955,0,UN_Habitat_2020
13381681.3014465,2633951.1511683,1356,2347,T'ainan,CHN-TWN,Taiwan,CH,China,Other,932000,3,"500,000 to 999,999",0,0,UN_Habitat_2020
13390182.2050908,2584683.37447568,1357,2348,Kaoshsiung,CHN-TWN,Taiwan,CH,China,Other,1723000,2,"1,000,000 to 4,999,999",57920,0,UN_Habitat_2020
13221305.0897385,3769613.16360592,1358,2349,Nanjing,CHN-JNS,Jiangsu,CH,China,Provincial capital,7732000,1,"5,000,000 and greater",60000,0,UN_Habitat_2020
13055104.9765784,3745078.3933884,1359,2350,Hefei,CHN-ANH,Anhui,CH,China,Provincial capital,4549000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
13522312.5518637,3664998.71213649,1360,2351,Shanghai,CHN-SHN,Shanghai,CH,China,Provincial capital,26121000,1,"5,000,000 and greater",59970,1,UN_Habitat_2020
12721480.4536028,3577418.35016246,1361,2352,Wuhan,CHN-HUB,Hubei,CH,China,Provincial capital,11641000,1,"5,000,000 and greater",60060,0,UN_Habitat_2020
13376706.9837662,3536111.75120449,1362,2353,Hangzhou,CHN-ZHJ,Zhejiang,CH,China,Provincial capital,7674000,1,"5,000,000 and greater",0,0,UN_Habitat_2020
12900704.9573312,3333838.35981368,1363,2354,Nanchang,CHN-JNG,Jiangxi,CH,China,Provincial capital,3185000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
12579102.9501435,3261587.10994015,1364,2355,Changsha,CHN-HUN,Hunan,CH,China,Provincial capital,4473000,2,"1,000,000 to 4,999,999",60080,0,UN_Habitat_2020
12611787.1207249,2643654.98274364,1365,2356,Guangzhou,CHN-GND,Guangdong,CH,China,Other,14167000,1,"5,000,000 and greater",57830,0,UN_Habitat_2020
13734938.5615899,5131390.62586155,1366,2357,Shenyang,CHN-LNN,Liaoning,CH,China,Other,6772000,1,"5,000,000 and greater",0,0,UN_Habitat_2020
13689737.9564435,5029355.76546619,1367,2358,Anshan,CHN-LNN,Liaoning,CH,China,Other,2086000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
12956256.9483316,4852319.27715658,1368,2359,Beijing,CHN-BJN,Beijing,CH,China,National and provincial capital,20781000,1,"5,000,000 and greater",0,1,UN_Habitat_2020
13155760.3990139,4810216.00864896,1369,2360,Tangshan,CHN-HEB,Hebei,CH,China,Other,2500000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
13044975.0178356,4740023.66238964,1370,2361,Tianjin,CHN-TNJ,Tianjin,CH,China,Provincial capital,10916000,1,"5,000,000 and greater",60195,1,UN_Habitat_2020
12752728.9585873,4590322.06398978,1371,2362,Shijiazhuang,CHN-HEB,Hebei,CH,China,Other,3786000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
12529231.5961489,4564320.87605455,1372,2363,Taiyuan,CHN-SHX,Shanxi,CH,China,Provincial capital,4519000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
13020706.5880421,4391265.61098287,1373,2364,Jinan,CHN-SHD,Shandong,CH,China,Provincial capital,4821000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
12650545.6706641,4131000.0595318,1374,2365,Zhengzhou,CHN-HEN,Henan,CH,China,Other,5453000,1,"5,000,000 and greater",0,0,UN_Habitat_2020
14689768.9233689,5331779.85502563,1375,2366,Vladivostok,RUS-PRM,Primorskiy kray,RS,Russia,Provincial capital,624281,3,"500,000 to 999,999",60610,0,UN_Data_2010_2020
14447488.3891129,5128678.84691151,1376,2367,Ch'ongjin,PRK-HBU,Hamgyong-bukto,KN,North Korea,Provincial capital,0,0, ,60500,0, 
14185887.6946625,4345295.3483666,1377,2368,Taejon,KOR-CNM,Ch'ungch'ong-namdo,KS,South Korea,Provincial capital,1517902,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
14152417.0341411,4275423.45127318,1378,2369,Chonju,KOR-CBU,Cholla-bukto,KS,South Korea,Provincial capital,0,0, ,0,0, 
14366335.4818611,4185372.95729802,1379,2370,Pusan,KOR-PSN,Pusan-jikhalsi,KS,South Korea,Provincial capital enclave,3400027,2,"1,000,000 to 4,999,999",60390,0,UN_Data_2010_2020
14127334.0952199,4184692.86745072,1380,2371,Kwangju,KOR-KWN,Kwangju-jikhalsi,KS,South Korea,Provincial capital enclave,1493417,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
14314684.7897087,4281924.21352656,1381,2372,Taegu,KOR-TGN,Taegu-jikhalsi,KS,South Korea,Provincial capital enclave,2449789,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
14188893.3190042,4743180.62466047,1382,2373,Wonsan,PRK-KDO,Kangwon-do,KN,North Korea,Provincial capital,0,0, ,60440,0, 
13999205.2421417,4725827.0018496,1383,2374,P'yongyang,PRK-PSI,P'yongyang-si,KN,North Korea,National and provincial capital,3049000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
13999762.2915935,4651298.14910495,1384,2375,Sariwon,PRK-HBK,Hwanghae-bukto,KN,North Korea,Provincial capital,0,0, ,0,0, 
13994529.4826301,4585078.43944359,1385,2376,Haeju,PRK-HNM,Hwanghae-namdo,KN,North Korea,Provincial capital,0,0, ,60310,0, 
14089262.8167166,4575047.74870863,1386,2377,Kaesong,PRK-KSI,Kaesong-si,KN,North Korea,Provincial capital,0,0, ,0,0, 
14218615.9664505,4559526.90100283,1387,2378,Ch'unch'on,KOR-KDO,Kangwon-do,KS,South Korea,Provincial capital,0,0, ,0,0, 
14096767.8694294,4507101.12452061,1388,2379,Inch`on,KOR-ICH,Inch'on-jikhalsi,KS,South Korea,Other,2938875,2,"1,000,000 to 4,999,999",60320,0,UN_Data_2010_2020
14193012.0290638,4388352.44057445,1389,2380,Ch'ungju,KOR-CBK,Ch'ungch'ong-bukto,KS,South Korea,Provincial capital,0,0, ,0,0, 
14130366.7624067,4514976.41983335,1390,2381,Seoul,KOR-SJK,Seoul-jikhalsi,KS,South Korea,National capital and provincial capital enclave,9704546,1,"5,000,000 and greater",0,0,UN_Data_2010_2020
13949779.7266614,5447045.54380338,1391,2382,Changchun,CHN-JIL,Jilin,CH,China,Provincial capital,4693000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
14089381.0462673,5442291.64590843,1392,2383,Jilin,CHN-JIL,Jilin,CH,China,Other,2492000,2,"1,000,000 to 4,999,999",0,1,UN_Habitat_2020
13793152.541214,5139881.66949351,1393,2384,Fushun,CHN-LNN,Liaoning,CH,China,Provincial capital,1567000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
14267684.8037508,5070009.98096211,1394,2385,Hyesan,PRK-YDO,Yanggang-do,KN,North Korea,Provincial capital,0,0, ,0,0, 
14092602.0738709,5007770.10933558,1395,2386,Kanggye,PRK-CDO,Chagang-do,KN,North Korea,Provincial capital,0,0, ,0,0, 
13848366.8835023,4879902.4101101,1396,2387,Sinuiju,PRK-PBU,P'yongan-bukto,KN,North Korea,Provincial capital,0,0, ,0,0, 
14199691.5381364,4853453.0024956,1397,2388,Hamhung,PRK-HNA,Hamgyong-namdo,KN,North Korea,Provincial capital,0,0, ,0,0, 
13966588.1812912,4791816.9977238,1398,2389,Sin-Ni,PRK-PNA,P'yongan-namdo,KN,North Korea,Provincial capital,0,0, ,0,0, 
14560305.575883,3986163.30221566,1399,2390,Kita Kyushu,JPN-KYS,Kyushu,JA,Japan,Other,961286,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
14516283.1582359,3972544.61208017,1400,2391,Fukuoka,JPN-KYS,Kyushu,JA,Japan,Provincial capital,1538681,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
14085627.0093432,3962954.51823136,1401,2392,Cheju,KOR-CDO,Cheju-do,KS,South Korea,Provincial capital,652693,3,"500,000 to 999,999",60350,0,UN_Data_2010_2020
14456617.4862608,3864153.55801642,1402,2393,Nagasaki,JPN-KYS,Kyushu,JA,Japan,Other,429508,4,"250,000 to 499,999",62360,0,UN_Data_2010_2020
14214608.4673284,3024493.66760853,1403,2394,Naha,JPN-OKN,Okinawa,JA,Japan,Provincial capital,319435,4,"250,000 to 499,999",62500,0,UN_Data_2010_2020
12716038.2836479,2557198.79498875,1404,2395,Kowloon,CHN-HKG,Hong Kong,CH,China,Other,0,0, ,0,0, 
12710125.2034402,2544454.27227624,1405,2396,Hong Kong,CHN-HKG,Hong Kong,CH,China,Other,7803000,1,"5,000,000 and greater",57840,1,UN_Habitat_2020
12639790.5395528,2535459.75447204,1406,2397,Macau,CHN-MAC,Macau,CH,China,Other,672000,3,"500,000 to 999,999",57810,1,UN_Data_2010_2020
13473369.9206482,1648895.82151789,1407,2398,Quezon City,PHL-NCR,National Capital Region,RP,Philippines,Other,2936116,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
13465979.1000083,1645065.64095552,1408,2399,Manila,PHL-NCR,National Capital Region,RP,Philippines,National and provincial capital,1780148,2,"1,000,000 to 4,999,999",58370,0,UN_Data_2010_2020
12922810.3279417,665474.593682942,1409,2400,Kota Kinabalu,MYS-SAB,Sabah,MY,Malaysia,Provincial capital,252979,4,"250,000 to 499,999",51690,0,UN_Data_2010_2020
12798067.8359381,549818.627767342,1410,2401,Bandar Seri Begawan,BRN,Brunei,BX,Brunei,National capital,0,0, ,51630,0, 
14332384.9213671,11645975.4789692,1411,2402,Tiksi,RUS-YAK,Respublika Sakha(Yakutiya),RS,Russia,Other,0,0, ,62670,0, 
14851132.9726313,10323306.4599576,1412,2403,Uttyakh,RUS-YAK,Respublika Sakha(Yakutiya),RS,Russia,Other,0,0, ,0,0, 
12328634.0892166,6503623.02995218,1413,2404,Chatanga,RUS-CHI,Chitinskaya oblast',RS,Russia,Other,0,0, ,0,0, 
11901389.3362941,6095050.42307042,1414,2405,Ulaanbaatar,MNG-ULN,Ulaanbaatar,MG,Mongolia,National and provincial capital,1515593,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020
11905285.6244786,6058909.1590721,1415,2406,Dzuunmod,MNG-TOV,Tov,MG,Mongolia,Provincial capital,0,0, ,0,0, 
12318726.5523489,5996105.96069957,1416,2407,Ondorhaan,MNG-HNT,Hentiy,MG,Mongolia,Provincial capital,0,0, ,0,0, 
11163452.9825962,9434833.91401333,1417,2408,Tura,RUS-EVE,Evenkiyskiy avtonomnyy okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
10713314.3611735,5832965.7744061,1418,2409,Altay,MNG-GAL,Govi-Altay,MG,Mongolia,Provincial capital,0,0, ,0,0, 
10334159.616138,7561734.09954507,1419,2410,Krasnoyarsk,RUS-KRA,Krasnoyarskiy kray,RS,Russia,Provincial capital,1007654,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
10179387.9051421,7117117.23792138,1420,2411,Abakan,RUS-KHK,Respublika Khakasiya,RS,Russia,Provincial capital,168655,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
10507001.161013,6747859.36362784,1421,2412,Kyzyl,RUS-TUV,Respublika Tyva,RS,Russia,Provincial capital,112659,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
10249074.3512937,6443505.74089491,1422,2413,Ulaangom,MNG-UVS,Uvs,MG,Mongolia,Provincial capital,0,0, ,0,0, 
11149537.9281847,6383646.02553127,1423,2414,Moron,MNG-HVS,Hovsgol,MG,Mongolia,Provincial capital,0,0, ,0,0, 
10200873.1140475,6107686.86702815,1424,2415,Hovd,MNG-HOV,Hovd,MG,Mongolia,Provincial capital,0,0, ,0,1, 
10797990.870097,6075303.28983854,1425,2416,Uliastay,MNG-DZV,Dzavhan,MG,Mongolia,Other,0,0, ,0,0, 
11145641.6400001,5891944.75116133,1426,2417,Bayanhongor,MNG-BYN,Bayanhongor,MG,Mongolia,Provincial capital,0,0, ,0,1, 
11822129.9624299,6489684.01718315,1427,2418,Suchboatar,MNG-SLN,Selenge,MG,Mongolia,Provincial capital,0,0, ,0,0, 
11819495.035073,6429401.07713571,1428,2419,Darhan,MNG-DRH,Darhan,MG,Mongolia,Provincial capital,0,0, ,0,1, 
11604834.1986196,6857647.31834149,1429,2420,Irkutsk,RUS-IRK,Irkutskaya oblast',RS,Russia,Provincial capital,601993,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
11974081.4067873,6772328.57613699,1430,2421,Ulan Ude,RUS-BUR,Respublika Buryatiya,RS,Russia,Provincial capital,413850,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
11527689.8036756,6243360.14887696,1431,2422,Bulgan,MNG-BLG,Bulgan,MG,Mongolia,Provincial capital,0,0, ,0,1, 
11294252.8324393,6017154.21324358,1432,2423,Tsetserleg,MNG-ARH,Arhangay,MG,Mongolia,Provincial capital,0,0, ,0,0, 
11440526.6425047,5823401.06958807,1433,2424,Arvayheer,MNG-OVR,Ovorhangay,MG,Mongolia,Provincial capital,0,0, ,0,0, 
11829365.5077687,5742132.31972762,1434,2425,Mandalgovi,MNG-DND,Dundgovi,MG,Mongolia,Provincial capital,0,0, ,0,0, 
11655150.3963644,6952166.43801468,1435,2426,Ust' Ordynskiy,RUS-UOB,Ust'-Ordynskiy Buryatskiy avt.okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
14452609.9687171,8861514.33635416,1436,2427,Yakutsk,RUS-YAK,Respublika Sakha(Yakutiya),RS,Russia,Provincial capital,298926,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
12634650.9252445,6808266.50071908,1437,2428,Chita,RUS-CHI,Chitinskaya oblast',RS,Russia,Provincial capital,329868,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
14196946.394606,6495489.49276773,1438,2429,Blagoveshchensk,RUS-AMU,Amurskaya oblast',RS,Russia,Provincial capital,222065,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
12746749.7634127,6116842.50996897,1439,2430,Choybalsan,MNG-DRN,Dornod,MG,Mongolia,Provincial capital,0,0, ,0,0, 
13799716.8234496,5998406.32808018,1440,2431,Qiqihar,CHN-HLN,Heilongjiang,CH,China,Other,1982000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
12610272.2976991,5889835.83964478,1441,2432,Baruun Urt,MNG-SHB,Suhbaatar,MG,Mongolia,Provincial capital,0,0, ,0,0, 
14095607.6982125,5741174.50178491,1442,2433,Harbin,CHN-HLN,Heilongjiang,CH,China,Provincial capital,7471000,1,"5,000,000 and greater",0,0,UN_Habitat_2020
12749755.3877543,6650887.08045415,1443,2434,Aginskoye,RUS-AGB,Aginskiy Buryatskiy avtonomnyy okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
14794359.7061105,6243866.81549233,1444,2435,Birobidzhan,RUS-YEV,Yevreyskaya avtonomnaya oblast',RS,Russia,Provincial capital,0,0, ,0,0, 
16790686.6325054,8318544.37211968,1445,2436,Magadan,RUS-MAG,Magadanskaya oblast',RS,Russia,Provincial capital,101933,5,"100,000 to 249,999",62550,0,UN_Data_2010_2020
15946229.8932703,8263577.10799103,1446,2437,Okhotsk,RUS-KHA,Khabarovskiy kray,RS,Russia,Other,0,0, ,62540,0, 
17668630.0590162,7020078.36192154,1447,2438,Petropavloski-Kamchatskiy,RUS-KAM,Kamchatskaya oblast',RS,Russia,Provincial capital,180702,5,"100,000 to 249,999",62600,0,UN_Data_2010_2020
15042268.7627886,6179027.03115525,1448,2439,Khabarovsk,RUS-KHA,Khabarovskiy kray,RS,Russia,Provincial capital,589596,3,"500,000 to 999,999",60830,0,UN_Data_2010_2020
15890857.236124,5935547.82250357,1449,2440,Yuzhno-Sakhalinsk,RUS-SAK,Sakhalinskaya oblast',RS,Russia,Provincial capital,195104,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
17809226.253211,8198348.48626995,1450,2441,Palana,RUS-KOR,Koryakskiy avtonomnyy okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
19757011.327777,9544201.83236904,1451,2442,Anadyr,RUS-CHU,Chukotskiy avtonomnyy okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
19076560.5837743,794752.560016653,1452,2443,Majuro,MHL,Marshall Is.,RM,Marshall Is.,National capital,27797,7,"Less than 50,000",0,0,UN_Data_2010_2020
17612603.1787066,777447.789450614,1453,2444,Palikir,FSM,Micronesia,FM,Micronesia,National capital,0,0, ,0,0, 
19249490.2942195,149266.007783558,1454,2445,Tarawa,KIR,Kiribati,KR,Kiribati,National capital,63017,6,"50,000 to 99,999",56450,0,UN_Data_2010_2020
15734563.6650677,5320347.31401153,1455,2446,Sapporo,JPN-HKK,Hokkaido,JA,Japan,Provincial capital,1952356,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
15668218.48402,4985337.29828064,1456,2447,Aomori,JPN-THO,Tohoku,JA,Japan,Other,287648,4,"250,000 to 499,999",61270,0,UN_Data_2010_2020
15683915.8608814,4615369.33590636,1457,2448,Sendai,JPN-THO,Tohoku,JA,Japan,Provincial capital,1082159,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
16223146.2515064,1706492.84025227,1458,2449,Saipan,MNP,Northern Mariana Is.,CQ,Northern Mariana Is.,National and provincial capital,3983,7,"Less than 50,000",0,0,UN_Data_2010_2020
16113161.3790728,1513136.44216547,1459,2450,Hagatna,GUM,Guam,GQ,Guam,National and provincial capital,1051,7,"Less than 50,000",0,0,UN_Data_2010_2020
15563467.3968922,4257090.15382378,1460,2451,Tokyo,JPN-KNT,Kanto,JA,Japan,National and provincial capital,9272740,1,"5,000,000 and greater",61380,0,UN_Data_2010_2020
15554362.3582972,4232664.33385587,1461,2452,Kawasaki,JPN-KNT,Kanto,JA,Japan,Other,1475213,2,"1,000,000 to 4,999,999",61385,0,UN_Data_2010_2020
15542427.0133154,4223426.88039167,1462,2453,Yokohama,JPN-KNT,Kanto,JA,Japan,Other,3724844,2,"1,000,000 to 4,999,999",61390,0,UN_Data_2010_2020
15241976.600642,4184964.88486029,1463,2454,Nagoya,JPN-CHB,Chubu,JA,Japan,Provincial capital,2295638,2,"1,000,000 to 4,999,999",61480,0,UN_Data_2010_2020
15112177.6308154,4165104.41202582,1464,2455,Kyoto,JPN-KIN,Kinki,JA,Japan,Other,1475183,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
15052756.3944756,4121852.9598351,1465,2456,Kobe,JPN-KIN,Kinki,JA,Japan,Other,1537272,2,"1,000,000 to 4,999,999",61560,0,UN_Data_2010_2020
15085906.4462249,4114523.82901692,1466,2457,Osaka,JPN-KIN,Kinki,JA,Japan,Provincial capital,2691185,2,"1,000,000 to 4,999,999",61550,0,UN_Data_2010_2020
15224275.4557979,4219738.50066344,1467,2458,Gifu,JPN-CHB,Chubu,JA,Japan,Provincial capital,406735,4,"250,000 to 499,999",62140,0,UN_Data_2010_2020
11171133.3532637,-106203.69652506,1468,2459,Padang,IDN-SBA,Sumatera Barat,ID,Indonesia,Provincial capital,833562,3,"500,000 to 999,999",50450,0,UN_Data_2010_2020
11978756.1531133,-771313.455683719,1469,2460,Bandung,IDN-JBA,Jawa Barat,ID,Indonesia,Provincial capital,2394873,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
12292566.5786959,-777930.254853094,1470,2461,Semarang,IDN-JTN,Jawa Tengah,ID,Indonesia,Provincial capital,1555984,2,"1,000,000 to 4,999,999",51040,0,UN_Data_2010_2020
12286220.702436,-870649.105447561,1471,2462,Yogyakarta,IDN-YGY,Yogyakarta,ID,Indonesia,Provincial capital,388627,4,"250,000 to 499,999",0,1,UN_Data_2010_2020
14909018.330106,-2708386.8642182,1472,2463,Alice Springs,AUS-NTR,Northern Territory,AS,Australia,Other,0,0, ,0,0, 
12896697.4582091,-3757536.72661494,1473,2464,Perth,AUS-WAS,Western Australia,AS,Australia,Provincial capital,2020138,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
12905777.443487,-3769109.62147758,1474,2465,Fremantle,AUS-WAS,Western Australia,AS,Australia,Other,0,0, ,54520,0, 
10778629.6298314,-1363641.9338026,1475,2466,West Island,CCK,Cocos Is.,CK,Cocos Is.,National and provincial capital,0,0, ,0,0, 
11768329.2535565,-1166022.92390248,1476,2467,The Settlement,CXR,Christmas I.,KT,Christmas I.,National and provincial capital,0,0, ,50910,0, 
12171562.0600189,-2560.78780226903,1477,2468,Pontianak,IDN-KBA,Kalimantan Barat,ID,Indonesia,Provincial capital,234021,5,"100,000 to 249,999",51941,0,UN_Data_2010_2020
11534555.6467938,-178134.560459795,1478,2469,Jambi,IDN-JAM,Jambi,ID,Indonesia,Provincial capital,531857,3,"500,000 to 999,999",0,1,UN_Data_2010_2020
11661496.2726244,-333107.597509742,1479,2470,Palembang,IDN-SST,Sumatera Selatan,ID,Indonesia,Provincial capital,1455284,2,"1,000,000 to 4,999,999",50330,0,UN_Data_2010_2020
11384274.3376063,-423324.302216237,1480,2471,Bengkulu,IDN-BNG,Bengkulu,ID,Indonesia,Provincial capital,308544,4,"250,000 to 499,999",50440,1,UN_Data_2010_2020
11716821.8442718,-603023.503905578,1481,2472,Tanjungkarang-Telukbetung,IDN-LMP,Lampung,ID,Indonesia,Provincial capital,1798601,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
11888921.9951775,-687799.199640982,1482,2473,Jakarta,IDN-JRA,Jakarta Raya,ID,Indonesia,National and provincial capital,9607787,1,"5,000,000 and greater",50970,0,UN_Data_2010_2020
13341752.5589636,-100080.436117614,1483,2474,Palu,IDN-STN,Sulawesi Tengah,ID,Indonesia,Provincial capital,0,0, ,0,0, 
14271158.3172099,-414027.949593879,1484,2475,Ambon,IDN-MAL,Maluku,ID,Indonesia,Provincial capital,331254,4,"250,000 to 499,999",52720,0,UN_Data_2010_2020
13646473.9727056,-440667.398499313,1485,2476,Kendari,IDN-STG,Sulawesi Tenggara,ID,Indonesia,Provincial capital,268507,4,"250,000 to 499,999",52240,0,UN_Data_2010_2020
13327479.831608,-578587.486810577,1486,2477,Makassar,IDN-SSL,Sulawesi Selatan,ID,Indonesia,Other,1338663,2,"1,000,000 to 4,999,999",52320,0,UN_Data_2010_2020
13979612.5718597,-957697.573136195,1487,2478,Dili,TLS,Timor Leste,TT,Timor Leste,National capital,222323,5,"100,000 to 249,999",51390,0,UN_Data_2010_2020
